_id,arabic_name,description,type,latitude,longitude,directorate,directorate_latitude,directorate_longitude,icon,tags,start_time,end_time,phone_no
1,"سەنتەرێ ئاكرێ یێ لاوه‌كی یێ هەماهەنگیا هاوارهاتنا بلەز","Akre 122 Emergency Sub-coordination Center",centers,36.7355,43.8826,Duhok,36.942876,42.941769,center.png,"Specelized center","8:00 AM","1:30 PM",NULL
2,"سەنتەرێ شوشتنا کولجیسکا ل ئاکرێ","Akre Dialysis Center",centers,36.7366,43.8861,Duhok,36.942876,42.941769,center.png,"Specelized center","8:00 AM","1:30 PM",NULL
3,"سەنتەرێ نەخوشیێن تالاسیمیا ل ئاکرێ","Akre Thalassemia Center",centers,36.7366,43.8861,Duhok,36.942876,42.941769,center.png,"Specelized center","8:00 AM","1:30 PM",NULL
4,"سەنتەرێ سه‌رسنگ یێ لاوه‌كی یێ هەماهەنگیا هاوارهاتنا بلەز","Sarsing 122 Emergency  Sub-coordination Center",centers,37.0458,43.3535,Duhok,36.942876,42.941769,center.png,"Specelized center","8:00 AM","1:30 PM",NULL
5,"سەنتەرێ كانی ماصێ یێ لاوه‌كی یێ هەماهەنگیا هاوارهاتنا بلەز","Kani Mase 122 Emergency Sub-coordination Center",centers,37.2299,43.4417,Duhok,36.942876,42.941769,center.png,"Specelized center","8:00 AM","1:30 PM",NULL
6,"سەنتەرێ شێلادزێ یێ لاوه‌كی یێ هەماهەنگیا هاوارهاتنا بلەز","Sheladze 122 Emergency Sub-coordination Center",centers,37.0261,43.8013,Duhok,36.942876,42.941769,center.png,"Specelized center","8:00 AM","1:30 PM",NULL
7,"سەنتەرێ به‌رده‌ره‌ش یێ لاوه‌كی یێ هەماهەنگیا هاوارهاتنا بلەز","Bardarash 122 Emergency  Sub-coordination Center",centers,36.5044,43.5887,Duhok,36.942876,42.941769,center.png,"Specelized center","8:00 AM","1:30 PM",NULL
8,"سەنتەرێ كه‌له‌ك یێ لاوه‌كی یێ هەماهەنگیا هاوارهاتنا بلەز","Kalak 122 Emergency Sub-coordination Center",centers,36.2686,43.6367,Duhok,36.942876,42.941769,center.png,"Specelized center","8:00 AM","1:30 PM",NULL
9,"سەنتەرێ روڤیا یێ لاوه‌كی یێ هەماهەنگیا هاوارهاتنا بلەز","Rovia 122 Emergency Sub-coordination Center",centers,36.62,43.7028,Duhok,36.942876,42.941769,center.png,"Specelized center","8:00 AM","1:30 PM",NULL
10,"سەنتەرێ سه‌ره‌كی یێ هەماهەنگیا هاوارهاتنا بلەز","PHC/Main 122 Emergency Coordination Center",centers,36.8465,43.0103,Duhok,36.942876,42.941769,center.png,"Specelized center","8:00 AM","1:30 PM",NULL
11,"سەنتەرێ لاوه‌كی  نه‌خوشخانا ته‌نگاڤیا دهوك یا فێركرنێ یێ هەماهەنگیا هاوارهاتنا بلەز","Duhok Emergency Teaching Hospital 122 Emergency Sub-coordination Center",centers,36.857,43.007,Duhok,36.942876,42.941769,center.png,"Specelized center","8:00 AM","1:30 PM",NULL
12,"سەنتەرێ شندوخا یێ لاوه‌كی یێ هەماهەنگیا هاوارهاتنا بلەز","Shindokha 122 Emergency Sub-coordination Center",centers,36.8441,42.9792,Duhok,36.942876,42.941769,center.png,"Specelized center","8:00 AM","1:30 PM",NULL
13,"سەنتەرێ شه‌هید محمد صالح بوتی یێ لاوه‌كی یێ هەماهەنگیا هاوارهاتنا بلەز","Shahid Mohammad Salih Boti 122 Emergency Sub-coordination Center",centers,36.8756,42.9449,Duhok,36.942876,42.941769,center.png,"Specelized center","8:00 AM","1:30 PM",NULL
14,"سەنتەرێ باگێرا یێ لاوه‌كی یێ هەماهەنگیا هاوارهاتنا بلەز","Bagera 122 Emergency Sub-coordination Center",centers,36.9632,43.1682,Duhok,36.942876,42.941769,center.png,"Specelized center","8:00 AM","1:30 PM",NULL
15,"رێڤەبەریا پزیشکی یا داد","Forensic Medicine Directorate",centers,36.8503,43.0025,Duhok,36.942876,42.941769,center.png,"Specelized center","8:00 AM","1:30 PM",NULL
16,"كوگه‌ها ئامیرێن نوژداری","Medical Equipment Warehouse",centers,36.8403,43.033,Duhok,36.942876,42.941769,center.png,"Specelized center","8:00 AM","1:30 PM",NULL
17,"كوگه‌ها  سه‌ره‌كی یا ده‌رمان وپێتڤیێن نوژداری","Medicines and Medical Supplies Central PHC/Main Warehouse",centers,36.8615,42.956,Duhok,36.942876,42.941769,center.png,"Specelized center","8:00 AM","1:30 PM",NULL
18,"سەنتەرێ ساخلەمیا دەرونی","Mental Health Center",centers,36.8414,43.0196,Duhok,36.942876,42.941769,center.png,"Specelized center","8:00 AM","1:30 PM",NULL
19,"سه‌نته‌رێ ئازادی یێ نشته‌رگه‌ری و قه‌سته‌را دلی","Azadi Cardiac Catheterization and Surgery Center",centers,36.8496,43.0037,Duhok,36.942876,42.941769,center.png,"Specelized center","8:00 AM","1:30 PM",NULL
20,"سەنتەرێ ئازادی یێ نەخوشیێن کوئەندامێ هەرسکردنێ و نەخوشیێن جگەری","Azadi Gastroenterology and Hepatology Center",centers,36.8496,43.0037,Duhok,36.942876,42.941769,center.png,"Specelized center","8:00 AM","1:30 PM",NULL
21,"سه‌نته‌رێ ئازادی یێ نه‌خوشیێن به‌نجه‌شێرێ","Azadi Oncology Center",centers,36.8496,43.0037,Duhok,36.942876,42.941769,center.png,"Specelized center","8:00 AM","1:30 PM",NULL
22,"سەنتەرێ ئازادی یێ چارەسەریا نەزوکیێ","Azadi Infertility Center",centers,36.8496,43.0037,Duhok,36.942876,42.941769,center.png,"Specelized center","8:00 AM","1:30 PM",NULL
23,"سەنتەرێ دهوك نەخوشیێن کولجیسکا","Duhok Kidney Diseases Center",centers,36.85,43.0047,Duhok,36.942876,42.941769,center.png,"Specelized center","8:00 AM","1:30 PM",NULL
24,"سەنتەرێ نەخوشیێن گەهان و شیاندنا نوژداری","Rheumatology and Medical Rehabilitation Center",centers,36.8486,43.0046,Duhok,36.942876,42.941769,center.png,"Specelized center","8:00 AM","1:30 PM",NULL
25,"سەنتەرێ راوێژکاریا نەخوشیێن سینگی و سێل","Chest Diseases and Tuberculosis Consultation Center",centers,36.8498,43.0039,Duhok,36.942876,42.941769,center.png,"Specelized center","8:00 AM","1:30 PM",NULL
26,"ناڤەندا ڤەدیتنا زوودەم یا زاوکێن پەککەفتی","Early Detection of Childhood Disability Center",centers,36.8478,43.0046,Duhok,36.942876,42.941769,center.png,"Specelized center","8:00 AM","1:30 PM",NULL
27,"سەنتەرێ تایبەتمەندێ یێ نوژداریا ددانا یێ فێرکرنێ","Dental Teaching Polyclinic",centers,36.8492,43.0087,Duhok,36.942876,42.941769,center.png,"Specelized center","8:00 AM","1:30 PM",NULL
28,"سەنتەرێ ژین یێ نەخوشیێن خوینێ و بەنجەشێرا زاروکا","Zhin Pediatric Hematoncology Center",centers,36.8499,43.0038,Duhok,36.942876,42.941769,center.png,"Specelized center","8:00 AM","1:30 PM",NULL
29,"سەنتەرێ نشتەرگەریا زاروکا","Pediatric Surgey Center",centers,36.85,43.0055,Duhok,36.942876,42.941769,center.png,"Specelized center","8:00 AM","1:30 PM",NULL
30,"سه‌نته‌رێ دهوك یێ تایبەتمەند بو پشكنینێن تاقیگه‌هێ","Duhok Diagnostic Laboratory Center",centers,36.4885,43.006,Duhok,36.942876,42.941769,center.png,"Specelized center","8:00 AM","1:30 PM",NULL
31,"سەنتەرێ زانین یێ ساخلەمیا قوتابخانا","Zanin School Health Center",centers,36.8479,43.0045,Duhok,36.942876,42.941769,center.png,"Specelized center","8:00 AM","1:30 PM",NULL
32,"رێڤەبەریا خزمەتێن ڤەگوهاستنا خوینێ","Blood Transfusion Services Directorate",centers,36.8485,43.0068,Duhok,36.942876,42.941769,center.png,"Specelized center","8:00 AM","1:30 PM",NULL
33,"سەنتەرێ دوشیڤان یێ لاوه‌كی یێ هەماهەنگیا هاوارهاتنا بلەز","Doshivan 122 Emergency Sub-coordination Center",centers,36.569,43.3044,Duhok,36.942876,42.941769,center.png,"Specelized center","8:00 AM","1:30 PM",NULL
34,"سەنتەرێ چره یێ لاوه‌كی یێ هەماهەنگیا هاوارهاتنا بلەز","Chra 122 Emergency Sub-coordination Center",centers,36.64,43.5242,Duhok,36.942876,42.941769,center.png,"Specelized center","8:00 AM","1:30 PM",NULL
35,"سەنتەرێ قه‌سروك یێ لاوه‌كی یێ هەماهەنگیا هاوارهاتنا بلەز","Qasrok 122 Emergency Sub-coordination Center",centers,36.6991,43.5973,Duhok,36.942876,42.941769,center.png,"Specelized center","8:00 AM","1:30 PM",NULL
36,"سەنتەرێ سێمێل یێ لاوه‌كی یێ هەماهەنگیا هاوارهاتنا بلەز","Sumel 122 Emergency Sub-coordination Center",centers,36.8535,42.8347,Duhok,36.942876,42.941769,center.png,"Specelized center","8:00 AM","1:30 PM",NULL
37,"سەنتەرێ شاریا  یێ لاوه‌كی یێ هەماهەنگیا هاوارهاتنا بلەز","Shariya 122 Emergency Sub-coordination Center",centers,36.7896,42.9712,Duhok,36.942876,42.941769,center.png,"Specelized center","8:00 AM","1:30 PM",NULL
38,"سەنتەرێ خانكێ‌ یێ لاوه‌كی یێ هەماهەنگیا هاوارهاتنا بلەز","Khanke 122 Emergency Sub-coordination Center",centers,36.7774,42.7834,Duhok,36.942876,42.941769,center.png,"Specelized center","8:00 AM","1:30 PM",NULL
39,"سەنتەرێ گه‌لیێ زاخو یێ لاوه‌كی یێ هەماهەنگیا هاوارهاتنا بلەز"," Galiye Zakho 122 Emergency  Sub-coordination Center",centers,37.0847,42.6594,Duhok,36.942876,42.941769,center.png,"Specelized center","8:00 AM","1:30 PM",NULL
40,"بنکەی تەندروستی ئاکری",Akre,main,36.7516,43.8986,Duhok,36.942876,42.941769,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
41,"بنکەی تەندروستی ازادي",Azadi,main,36.7295,43.8647,Duhok,36.942876,42.941769,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
42,"بنکەی تەندروستی دینارتە",Dinarta,main,36.7967,43.9849,Duhok,36.942876,42.941769,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
43,"بنکەی تەندروستی بجێل",Bjel,main,36.7278,44.0128,Duhok,36.942876,42.941769,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
44,"بنکەی تەندروستی کێردسین",Kerdseen,main,36.6548,43.8086,Duhok,36.942876,42.941769,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
45," بنکەی تەندروستی میر حاج","Mer haj",main,36.7545,43.8909,Duhok,36.942876,42.941769,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
46," بنکەی تەندروستی سوسنە",Susna,branch,36.755,43.8211,Duhok,36.942876,42.941769,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
47,"بنکەی تەندروستی سوسناوە",Susnawa,branch,36.7093,44.1373,Duhok,36.942876,42.941769,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
48," بنکەی تەندروستی کۆیلان",Koylan,branch,36.6039,43.9991,Duhok,36.942876,42.941769,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
49,"بنکەی تەندروستی بێخمە",Bexma,branch,36.6629,44.2255,Duhok,36.942876,42.941769,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
50,"بنکەی تەندروستی سێرداریان",Serdarean,branch,36.6236,43.8548,Duhok,36.942876,42.941769,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
51,"بنکەی تەندروستی شارمن",Sharmn,branch,36.7956,43.7276,Duhok,36.942876,42.941769,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
52,"بنکەی تەندروستی ئەستریان",Astryan,branch,36.6117,44.1178,Duhok,36.942876,42.941769,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
53,"بنکەی تەندروستی بامشمش",Bamishmish,branch,36.8592,43.8219,Duhok,36.942876,42.941769,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
54,"بنکەی تەندروستی سەرگەلی",Sargali,branch,36.7838,43.9751,Duhok,36.942876,42.941769,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
55,"بنکەی تەندروستی سەرکەندال",Sarkandal,branch,36.7666,44.0847,Duhok,36.942876,42.941769,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
56,"بنکەی تەندروستی شەهيدان",Shahidan,main,36.7297,43.8645,Duhok,36.942876,42.941769,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
57,"بنکەی تەندروستی خەلانە",Xalana,branch,36.6077,43.9437,Duhok,36.942876,42.941769,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
58,"بنکەی تەندروستی كه‌لاتێ‌",Kalane,branch,36.7262,44.0803,Duhok,36.942876,42.941769,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
59,"بنکەی تەندروستی هه‌رنێ‌",Harne,branch,36.7685,43.9912,Duhok,36.942876,42.941769,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
60,"بنکەی تەندروستی مه‌هه‌تێ",Mahate,main,36.7584,43.8908,Duhok,36.942876,42.941769,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
61,"بنکەی تەندروستی بۆتان",Botan,branch,37.0917,43.4894,Duhok,36.942876,42.941769,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
62,"بنکەی تەندروستی سەرسەنگ",Sarsang,main,37.0492,43.3589,Duhok,36.942876,42.941769,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
63,"بنکەی تەندروستی قه‌دش",Qudish,main,37.0982,43.3888,Duhok,36.942876,42.941769,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
64,"بنکەی تەندروستی دێرەلۆک","Dera lok",main,37.0541,43.651,Duhok,36.942876,42.941769,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
65,"بنکەی تەندروستی شیلادزێ",Sheladze,main,37.0279,43.7947,Duhok,36.942876,42.941769,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
66,"بنکەی تەندروستی سیریێ",Sire,main,37.0156,43.8205,Duhok,36.942876,42.941769,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
67,"بنکەی تەندروستی بامەرنێ",Bamarni,main,37.1138,43.275,Duhok,36.942876,42.941769,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
68,"بنکەی تەندروستی سبیندارێ",Sbendar,branch,37.0044,43.2636,Duhok,36.942876,42.941769,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
69,"بنکەی تەندروستی هه‌سن پێركا","Hasan berka",branch,37.1,43.2335,Duhok,36.942876,42.941769,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
70,"بنکەی تەندروستی  کانی بلاف","Kani blaf",branch,37.1712,43.1624,Duhok,36.942876,42.941769,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
71,"بنکەی تەندروستی سواره‌توكا ",Swartuka,branch,37.0078,43.2275,Duhok,36.942876,42.941769,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
72,"بنکەی تەندروستی  كوانێ",Kwani,branch,37.0852,43.522,Duhok,36.942876,42.941769,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
73,"بنگه‌هێ راڤینا یێ چاڤدیریا ساخله‌میا ده‌ستپێكی",Rafena,branch,37.2072,43.2796,Duhok,36.942876,42.941769,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
74,"بنگه‌هێ قومریێ یێ چاڤدیریا ساخله‌میا ده‌ستپێكی",Qamri,branch,37.2217,43.2396,Duhok,36.942876,42.941769,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
75,"بنگه‌هێ كێسته‌ یێ چاڤدیریا ساخله‌میا ده‌ستپێكی",Kista,branch,37.2279,43.1846,Duhok,36.942876,42.941769,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
76,"بنگه‌هێ بیلمه‌ندێ یێ چاڤدیریا ساخله‌میا ده‌ستپێكی",Bilmand,branch,36.8696,43.6177,Duhok,36.942876,42.941769,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
77,"بنگه‌هێ به‌لاڤا یێ چاڤدیریا ساخله‌میا ده‌ستپێكی",Blava,branch,37.076,43.5969,Duhok,36.942876,42.941769,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
78,"بنگه‌هێ میسكا یێ چاڤدیریا ساخله‌میا ده‌ستپێكی",Miska,branch,37.1909,43.2643,Duhok,36.942876,42.941769,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
79,"بنگه‌هێ ئه‌دنێ یێ چاڤدیریا ساخله‌میا ده‌ستپێكی",Adni,branch,37.257,43.4206,Duhok,36.942876,42.941769,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
80,"بنگه‌هێ چه‌مانكێ یێ چاڤدیریا ساخله‌میا ده‌ستپێكی",Jamanki,main,37.1085,43.2543,Duhok,36.942876,42.941769,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
81,"بنگه‌هێ بریفكا یێ چاڤدیریا ساخله‌میا ده‌ستپێكی",Brifka,branch,37.2202,43.2148,Duhok,36.942876,42.941769,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
82,"بنگه‌هێ سكرین یێ چاڤدیریا ساخله‌میا ده‌ستپێكی",Skreen,branch,37.0317,43.2961,Duhok,36.942876,42.941769,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
83,"بنگه‌هێ هێتیتێ یێ چاڤدیریا ساخله‌میا ده‌ستپێكی",Hayteat,main,37.0373,43.7294,Duhok,36.942876,42.941769,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
84,"بنگه‌هێ ئه‌ره‌دنا یێ چاڤدیریا ساخله‌میا ده‌ستپێكی",Ardni,branch,37.1097,43.3178,Duhok,36.942876,42.941769,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
85,"بنگه‌هێ گاره‌ یێ چاڤدیریا ساخله‌میا ده‌ستپێكی",gara,main,37.0461,43.3613,Duhok,36.942876,42.941769,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
86,"بنگه‌هێ خاستو ژیری یێ چاڤدیریا ساخله‌میا ده‌ستپێكی","Xastu zhere",branch,37.0124,43.8071,Duhok,36.942876,42.941769,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
87,"بنگه‌هێ به‌رده‌ره‌ش‌ یێ چاڤدیریا ساخله‌میا ده‌ستپێكی",Bardarash,main,36.5007,43.5872,Duhok,36.942876,42.941769,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
88,"بنگه‌هێ خازر‌ یێ چاڤدیریا ساخله‌میا ده‌ستپێكی",Xazer,main,36.4979,43.6024,Duhok,36.942876,42.941769,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
89,"بنگه‌هێ ئومه‌رسینا‌ یێ چاڤدیریا ساخله‌میا ده‌ستپێكی","awmer sina",main,36.6475,43.685,Duhok,36.942876,42.941769,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
90,"بنگه‌هێ‌ كه‌له‌ك یێ چاڤدیریا ساخله‌میا ده‌ستپێكی",kalak,main,36.26,43.64,Duhok,36.942876,42.941769,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
91,"بنگه‌هێ روڤیا‌ یێ چاڤدیریا ساخله‌میا ده‌ستپێكی",Rufya,main,36.6197,43.7031,Duhok,36.942876,42.941769,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
92,"بنگه‌هێ‌ داره‌توو یێ چاڤدیریا ساخله‌میا ده‌ستپێكی",Daratu,branch,36.4779,43.7251,Duhok,36.942876,42.941769,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
93,"بنگه‌هێ‌ ئه‌سماوا یێ چاڤدیریا ساخله‌میا ده‌ستپێكی",Asmawa,branch,36.5618,43.5693,Duhok,36.942876,42.941769,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
94,"بنگه‌هێ به‌نینان‌ یێ چاڤدیریا ساخله‌میا ده‌ستپێكی",Bninan,branch,36.3728,43.771,Duhok,36.942876,42.941769,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
95,"بنگه‌هێ‌ به‌شیریان یێ چاڤدیریا ساخله‌میا ده‌ستپێكی",Bsherean,branch,36.3097,43.6792,Duhok,36.942876,42.941769,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
96,"بنگه‌هێ‌ كرده‌بان یێ چاڤدیریا ساخله‌میا ده‌ستپێكی",Kerdaban,branch,36.421,43.6417,Duhok,36.942876,42.941769,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
97,"بنگه‌هێ‌ كانیلان یێ چاڤدیریا ساخله‌میا ده‌ستپێكی",Kanilan,branch,36.4919,43.5261,Duhok,36.942876,42.941769,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
98,"بنگه‌هێ دوبه‌ردان‌ یێ چاڤدیریا ساخله‌میا ده‌ستپێكی",Dubardan,branch,36.4672,43.4795,Duhok,36.942876,42.941769,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
99,"بنگه‌هێ توله‌به‌ند‌ یێ چاڤدیریا ساخله‌میا ده‌ستپێكی","Tola ban",branch,36.2509,43.5336,Duhok,36.942876,42.941769,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
